# time[us], force_in[kN], force_out[kN], force_avg[kN]
1.718102423243606154e+03 -2.404870797890873782e-02 -4.261432847972269622e-01 -2.250959963880678483e-01
1.719102453763046924e+03 -2.271670089458360450e-02 -4.244908330227125659e-01 -2.236037669586480869e-01
1.720102484282488149e+03 -2.153964960666274187e-02 -4.219362008267997233e-01 -2.217379252167312464e-01
1.721102514801928919e+03 -2.033398647071409104e-02 -4.193535281191916320e-01 -2.198437572949528684e-01
1.722102545321369689e+03 -1.903063001699692447e-02 -4.171102016651312971e-01 -2.180704158410641247e-01
1.723102575840810459e+03 -1.766208004713516744e-02 -4.138689332590477221e-01 -2.157655066530914378e-01
1.724102606360251229e+03 -1.553598995183822114e-02 -4.096337232585904875e-01 -2.125848566052143673e-01
1.725102636879692454e+03 -1.464810157669289500e-02 -4.054304496050685769e-01 -2.100392755908807307e-01
1.726102667399133225e+03 -1.356455508795469285e-02 -4.009477970545974879e-01 -2.072561760712760826e-01
1.727102697918573995e+03 -1.169099775909260633e-02 -3.970239022980286414e-01 -2.043574500285606221e-01
1.728102728438015220e+03 -1.032662661217161396e-02 -3.922576614481368407e-01 -2.012921440301542186e-01
1.729102758957455990e+03 -9.182046038940298166e-03 -3.869326628043450733e-01 -1.980573544216426840e-01
1.730102789476896760e+03 -7.752413506360935486e-03 -3.809849576564791063e-01 -1.943686855814200087e-01
1.731102819996337530e+03 -6.290116346195097005e-03 -3.750372335045387140e-01 -1.906636749253668994e-01
1.732102850515778300e+03 -5.276184587664854882e-03 -3.688742121943396346e-01 -1.870751983910022564e-01
1.733102881035219525e+03 -4.290418677498596123e-03 -3.634575568999777184e-01 -1.838739877887381469e-01
1.734102911554660295e+03 -3.687708305085183724e-03 -3.581325107460002211e-01 -1.809101095255427061e-01
1.735102942074101065e+03 -2.926173573961531309e-03 -3.526838240843317429e-01 -1.778049988291466321e-01
1.736102972593542290e+03 -2.893450772505525362e-03 -3.467360619242400022e-01 -1.748147563483727629e-01
1.737103003112983060e+03 -1.491790175392653092e-03 -3.410401607614499953e-01 -1.712659754684213165e-01
1.738103033632423831e+03 -1.930682399262415418e-04 -3.354631680918387926e-01 -1.678281181658825283e-01
1.739103064151864601e+03 6.339120941089610058e-04 -3.292408635717194998e-01 -1.643034757388052713e-01
1.740103094671305371e+03 1.236564292653056195e-03 -3.244790791772636518e-01 -1.616212574423052939e-01
1.741103125190746596e+03 2.030802433943094520e-03 -3.200880262651352171e-01 -1.590286119155960576e-01
1.742103155710187366e+03 2.474581795552740875e-03 -3.151657049526471743e-01 -1.563455615785472042e-01
1.743103186229628136e+03 2.951122741197484932e-03 -3.098133974540211444e-01 -1.534311373564118397e-01
1.744103216749069361e+03 3.558826370722395233e-03 -3.054273141073342024e-01 -1.509342438683058951e-01
1.745103247268510131e+03 5.114511982331790101e-03 -3.019702829431705204e-01 -1.484278854804193526e-01
1.746103277787950901e+03 5.553065391353216584e-03 -2.985453876687247932e-01 -1.464961611386857987e-01
1.747103308307391671e+03 5.591120797490412020e-03 -2.949056418317675954e-01 -1.446572605171385917e-01
1.748103338826832442e+03 6.796250672971206747e-03 -2.919156167905667676e-01 -1.425596830587977926e-01
1.749103369346273666e+03 7.081118415066892276e-03 -2.892421616198095347e-01 -1.410805216023713338e-01
1.750103399865714437e+03 7.557659360711637200e-03 -2.877819645634098200e-01 -1.401121526013490992e-01
1.751103430385155207e+03 8.067058846840505920e-03 -2.864399538453638594e-01 -1.391864474992616785e-01
1.752103460904596432e+03 8.702453238130437863e-03 -2.849153899891556097e-01 -1.381064683755125755e-01
1.753103491424037202e+03 9.304969697646313723e-03 -2.834230665450751530e-01 -1.370590484237144135e-01
1.754103521943477972e+03 9.688442148128509693e-03 -2.828003505389637406e-01 -1.365559541954176059e-01
1.755103552462918742e+03 1.099211855812649158e-02 -2.817750997321060713e-01 -1.353914905869897933e-01
1.756103582982359512e+03 1.187940580328919991e-02 -2.814637464800689437e-01 -1.347921703383898606e-01
1.757103613501800737e+03 1.248188348022586346e-02 -2.811523932280315385e-01 -1.343352548739028263e-01
1.758103644021241507e+03 1.260781051587260559e-02 -2.810289807692327724e-01 -1.342105851266800765e-01
1.759103674540682277e+03 1.324902229408750527e-02 -2.810289807692327724e-01 -1.338899792375726205e-01
1.760103705060123502e+03 1.483750827231245135e-02 -2.810612686915456293e-01 -1.331118802096165898e-01
1.761103735579564272e+03 1.600944025973816826e-02 -2.811523552198828546e-01 -1.325714574800723466e-01
1.762103766099005043e+03 1.699548734360554342e-02 -2.812492664970070444e-01 -1.321268895767007401e-01
1.763103796618445813e+03 1.769081051587249875e-02 -2.816193518408086072e-01 -1.319642706624680473e-01
1.764103827137886583e+03 1.714831009813778256e-02 -2.810876748528486346e-01 -1.319696823773554295e-01
1.765103857657327808e+03 1.722040691343416571e-02 -2.799656077892382355e-01 -1.313726004379020262e-01
1.766103888176768578e+03 1.877588891650120231e-02 -2.791285733346970943e-01 -1.301763422090979339e-01
1.767103918696209348e+03 1.985482027827856211e-02 -2.788495745192329789e-01 -1.294973771204772084e-01
1.768103949215650573e+03 2.084093523166053938e-02 -2.786291747670124885e-01 -1.288941197676759798e-01
1.769103979735091343e+03 2.204565789005619864e-02 -2.774099588753488610e-01 -1.276821504926463346e-01
1.770104010254532113e+03 2.245612301587245063e-02 -2.758855660558105494e-01 -1.267147215199690424e-01
1.771104040773972883e+03 2.229727926587248693e-02 -2.741731279206248706e-01 -1.259379243273761884e-01
1.772104071293413654e+03 2.306490286197786579e-02 -2.727720335354391623e-01 -1.248535653367306431e-01
1.773104101812854879e+03 2.379301670521510523e-02 -2.707742777300686243e-01 -1.234906305124267578e-01
1.774104132332295649e+03 2.436224801587252506e-02 -2.680369403634007552e-01 -1.218373461737641134e-01
1.775104162851736419e+03 2.484539169567752045e-02 -2.658250371462704265e-01 -1.204898227252964582e-01
1.776104193371177644e+03 2.633457487908449218e-02 -2.628931075603418988e-01 -1.182792663406286998e-01
1.777104223890618414e+03 2.687734677487585086e-02 -2.593774393247856858e-01 -1.162500462749549157e-01
1.778104254410059184e+03 2.849894338035090235e-02 -2.560433170114506107e-01 -1.137721868155498472e-01
1.779104284929499954e+03 2.970348182149405367e-02 -2.527158271200619089e-01 -1.115061726492839328e-01
1.780104315448940724e+03 3.059029398005791087e-02 -2.494399142864469898e-01 -1.094248101531945377e-01
1.781104345968381949e+03 3.109998433553322339e-02 -2.452109186182987455e-01 -1.070554671413827541e-01
1.782104376487822719e+03 3.173537872682292288e-02 -2.416235575122746559e-01 -1.049440893927258700e-01
1.783104407007263490e+03 3.217876056699257858e-02 -2.373946283583883432e-01 -1.026079338956978892e-01
1.784104437526704714e+03 3.291368075293256423e-02 -2.342810863359782725e-01 -1.006837027915228611e-01
1.785104468046145485e+03 3.380040565069217240e-02 -2.305123313403276697e-01 -9.835596284481774865e-02
1.786104498565586255e+03 3.450219581809130937e-02 -2.270293691167197259e-01 -9.626358664931421172e-02
1.787104529085027025e+03 3.551451809957209549e-02 -2.241295564164363652e-01 -9.430751915843213484e-02
1.788104559604467795e+03 3.644161566259433715e-02 -2.204258713713442286e-01 -9.199212785437493878e-02
1.789104590123909020e+03 3.783803091582988581e-02 -2.168778772053249759e-01 -8.951992314474754853e-02
1.790104620643349790e+03 3.865818551587263396e-02 -2.139200165599536296e-01 -8.763091552204049783e-02
1.791104651162790560e+03 3.914210484726768358e-02 -2.108064840395822148e-01 -8.583218959615726562e-02
1.792104681682231785e+03 4.008777926587256402e-02 -2.081020712317165344e-01 -8.400714598292198521e-02
1.793104712201672555e+03 4.015431078101025508e-02 -2.054808487592986177e-01 -8.266326898914418131e-02
1.794104742721113325e+03 4.114066812551357005e-02 -2.024977507031965607e-01 -8.067854128884149878e-02
1.795104773240554096e+03 4.209375971244812970e-02 -2.001299855703228547e-01 -7.901811292893735905e-02
1.796104803759994866e+03 4.346442333289272930e-02 -1.983019551529310864e-01 -7.741876591001917163e-02
1.797104834279436091e+03 4.495300538631760018e-02 -1.974582977784802573e-01 -7.625264619608132510e-02
1.798104864798876861e+03 4.548846676587252336e-02 -1.963685566453317044e-01 -7.544004493972958358e-02
1.799104895318317631e+03 4.613161767306269562e-02 -1.949021547586581860e-01 -7.438526854279774170e-02
1.800104925837758856e+03 4.746125902003852509e-02 -1.929436993790339949e-01 -7.274122017949773145e-02
1.801104956357199626e+03 4.790446633860046682e-02 -1.919769526150486016e-01 -7.203624313822407088e-02
1.802104986876640396e+03 4.834765426587252224e-02 -1.904855603706109013e-01 -7.106895305236918259e-02
1.803105017396081166e+03 4.841437969390757767e-02 -1.895841971244106305e-01 -7.058490871525152643e-02
1.804105047915521936e+03 4.940083399485957483e-02 -1.887731127333880932e-01 -6.968613936926426611e-02
1.805105078434963161e+03 5.038730768710190933e-02 -1.880601558802474094e-01 -6.883642409657275696e-02
1.806105108954403931e+03 5.127362536777693020e-02 -1.879699245352556558e-01 -6.834814958373935934e-02
1.807105139473844702e+03 5.210126500566370639e-02 -1.882812777872928667e-01 -6.809000639081458361e-02
1.808105169993285926e+03 5.302094540035653947e-02 -1.885598870192329579e-01 -6.776947080943820922e-02
1.809105200512726697e+03 5.362291890375939230e-02 -1.881502827028301572e-01 -6.726368189953538246e-02
1.810105231032167467e+03 5.343065426587254030e-02 -1.874374208700615441e-01 -6.700338330209450188e-02
1.811105261551608237e+03 5.381522232422566998e-02 -1.871260676180244165e-01 -6.665542264689937324e-02
1.812105292071049007e+03 5.448406669033672989e-02 -1.869130604507242832e-01 -6.621449688019377666e-02
1.813105322590490232e+03 5.501909176587255895e-02 -1.878143191745158536e-01 -6.639761370432165077e-02
1.814105353109931002e+03 5.524487424809493979e-02 -1.877815276442329206e-01 -6.626832669806899390e-02
1.815105383629371772e+03 5.588026863938470173e-02 -1.881256819285902215e-01 -6.612270664460276337e-02
1.816105414148812997e+03 5.670799553807555349e-02 -1.878715594464439587e-01 -6.558178195418420953e-02
1.817105444668253767e+03 5.756059176587251247e-02 -1.876586853076645245e-01 -6.504904677089601295e-02
1.818105475187694537e+03 5.727641241456327831e-02 -1.877486886037641189e-01 -6.523613809460042379e-02
1.819105505707135308e+03 5.759410961020806907e-02 -1.876258557692328799e-01 -6.501587307951239847e-02
1.820105536226576078e+03 5.822949430585298847e-02 -1.878472437333190137e-01 -6.480887471373300568e-02
1.821105566746017303e+03 5.842188498712330008e-02 -1.882485432692330152e-01 -6.491332914105485408e-02
1.822105597265458073e+03 5.902373244714266554e-02 -1.884042151442330004e-01 -6.469024134854517438e-02
1.823105627784898843e+03 5.950027339278761429e-02 -1.886914332218513901e-01 -6.459557991453188097e-02
1.824105658304340068e+03 5.959199419331250719e-02 -1.893623340584654757e-01 -6.488516993257648080e-02
1.825105688823780838e+03 5.969271255228227741e-02 -1.880270602847749495e-01 -6.416717386624633257e-02
1.826105719343221608e+03 6.016926319357199932e-02 -1.877815276442329206e-01 -6.380613222533046414e-02
1.827105749862662378e+03 6.096350133486160700e-02 -1.876258557692328799e-01 -6.333117721718563298e-02
1.828105780382103148e+03 6.111318270045427992e-02 -1.874372498333924941e-01 -6.316203356646910017e-02
1.829105810901544373e+03 6.061223781665694282e-02 -1.869372811434775461e-01 -6.316252166341029817e-02
1.830105841420985143e+03 6.077109126230175601e-02 -1.867247775841478219e-01 -6.297684316092302947e-02
1.831105871940425914e+03 6.115605684209465820e-02 -1.865270116844730264e-01 -6.268547742118918409e-02
1.832105902459867139e+03 6.204186065359155317e-02 -1.849702454242866390e-01 -6.146419238534754637e-02
1.833105932979307909e+03 6.220071409923638023e-02 -1.830361722720481865e-01 -6.041772908640589967e-02
1.834105963498748679e+03 6.293708863190745906e-02 -1.811113446019788353e-01 -5.908712798503568814e-02
1.835105994018189449e+03 6.391434176587258709e-02 -1.800216034688302547e-01 -5.805363085147883379e-02
1.836106024537630219e+03 6.401538977676775322e-02 -1.789978824899573495e-01 -5.749124635659479815e-02
1.837106055057071444e+03 6.451602439992906723e-02 -1.780874257941824357e-01 -5.678570069712668422e-02
1.838106085576512214e+03 6.439087301587248513e-02 -1.762523353631718637e-01 -5.593073117364968927e-02
1.839106116095952984e+03 6.426574102310557424e-02 -1.746955691029861701e-01 -5.521491403994029795e-02
1.840106146615394209e+03 6.477600342162850855e-02 -1.730161790530864163e-01 -5.412008781572895388e-02
1.841106177134834979e+03 6.518509176587253262e-02 -1.721151673822615968e-01 -5.346503780819453211e-02
1.842106207654275750e+03 6.521883261004025878e-02 -1.707374955187065391e-01 -5.275933145433314014e-02
1.843106238173716520e+03 6.592171838531020456e-02 -1.688129244036407073e-01 -5.144560300916525136e-02
1.844106268693157290e+03 6.645584176587249203e-02 -1.675675113954921969e-01 -5.055583481480985242e-02
1.845106299212598515e+03 6.642207183477009946e-02 -1.659445634463981856e-01 -4.976124580581404305e-02
1.846106329732039285e+03 6.655718064611416962e-02 -1.643314311017041729e-01 -4.888712522779500164e-02
1.847106360251480055e+03 6.747648291065665160e-02 -1.635530432205927198e-01 -4.803828015496803411e-02
1.848106390770921280e+03 6.807807828390956273e-02 -1.625858593628968229e-01 -4.725389053949363011e-02
1.849106421290362050e+03 6.862223665691816188e-02 -1.615292518333694693e-01 -4.645350758822565373e-02
1.850106451809802820e+03 6.938266608452592354e-02 -1.606614782885746329e-01 -4.563940610202435466e-02
1.851106482329243590e+03 6.956506055592932836e-02 -1.603501250365375053e-01 -4.539253224030408845e-02
1.852106512848684361e+03 6.954154861710525048e-02 -1.600056096747678180e-01 -4.523203052883128378e-02
1.853106543368125585e+03 7.014309551213387950e-02 -1.593829031706932298e-01 -4.461990382927967513e-02
1.854106573887566356e+03 7.046079270777867720e-02 -1.589490496554260002e-01 -4.424412847382366148e-02
1.855106604407007126e+03 7.068737992852570928e-02 -1.585484057600770880e-01 -4.393051291577568934e-02
1.856106634926448351e+03 7.183319184865664953e-02 -1.587269585405887418e-01 -4.344688334596604612e-02
1.857106665445889121e+03 7.268463429471341830e-02 -1.579257372641514889e-01 -4.262055148471903532e-02
1.858106695965329891e+03 7.342170691381534608e-02 -1.581706522722772512e-01 -4.237447267923095257e-02
1.859106726484770661e+03 7.423918551587244119e-02 -1.576703985212472847e-01 -4.171560650268742176e-02
1.860106757004211431e+03 7.408034176587247055e-02 -1.573922738932029830e-01 -4.165596606366525623e-02
1.861106787523652656e+03 7.446587938871318535e-02 -1.570476730130985210e-01 -4.129089681219266783e-02
1.862106818043093426e+03 7.474965152293759629e-02 -1.558914366238154936e-01 -4.057089255043894865e-02
1.863106848562534196e+03 7.490850496858249274e-02 -1.548016954906669129e-01 -3.994659526104221009e-02
1.864106879081975421e+03 7.573668756258250534e-02 -1.535895586166966253e-01 -3.892643552705706000e-02
1.865106909601416191e+03 7.621323820387229664e-02 -1.528777420080170701e-01 -3.833225190207238675e-02
1.866106940120856962e+03 7.662184176587238937e-02 -1.527220606309799278e-01 -3.805010943255376921e-02
1.867106970640297732e+03 7.678068551587236001e-02 -1.524107073789427169e-01 -3.781501093153517845e-02
1.868107001159738502e+03 7.704150805867561458e-02 -1.517213820922509449e-01 -3.733993701678766514e-02
1.869107031679179727e+03 7.792659439245176733e-02 -1.507873223361391457e-01 -3.643036397184368919e-02
1.870107062198620497e+03 7.831231623254517049e-02 -1.499756013086259721e-01 -3.583164253804040078e-02
1.871107092718061267e+03 7.923138580161052935e-02 -1.487301883004773784e-01 -3.474940124943342451e-02
1.872107123237502492e+03 7.963987301587246992e-02 -1.473624555678044734e-01 -3.386129127596600175e-02
1.873107153756943262e+03 7.979871676587242668e-02 -1.461059156741265075e-01 -3.315359945412704040e-02
1.874107184276384032e+03 7.960582191106868599e-02 -1.439042461510311732e-01 -3.214921211998124362e-02
1.875107214795824802e+03 7.948102926587238826e-02 -1.426922137994701967e-01 -3.160559226679890421e-02
1.876107245315265573e+03 7.954917025805925690e-02 -1.416579835674846854e-01 -3.105440665471271428e-02
1.877107275834706797e+03 8.034340839934928091e-02 -1.398566633765849498e-01 -2.975662748861783446e-02
1.878107306354147568e+03 8.059293551587248805e-02 -1.387669222434364524e-01 -2.908699336378198219e-02
1.879107336873588338e+03 8.104702134798479063e-02 -1.369542376160791386e-01 -2.795360813404717398e-02
1.880107367393029563e+03 8.205663854454550710e-02 -1.351195367685917026e-01 -2.653144911202309775e-02
1.881107397912470333e+03 8.163660381723653048e-02 -1.331291830501795670e-01 -2.574628961647151826e-02
1.882107428431911103e+03 8.138715426587234125e-02 -1.315055224482982177e-01 -2.505918409121293822e-02
1.883107458951351873e+03 8.138715426587234125e-02 -1.293595063569231984e-01 -2.398617604552542859e-02
1.884107489470792643e+03 8.138715426587234125e-02 -1.274913868447003495e-01 -2.305211628941400415e-02
1.885107519990233868e+03 8.115999500207754513e-02 -1.260015624363954867e-01 -2.242078371715897078e-02
1.886107550509674638e+03 8.091062301587244321e-02 -1.241886782662573879e-01 -2.163902762519247236e-02
1.887107581029115408e+03 8.094480016405952716e-02 -1.223875386140647059e-01 -2.072136922500258938e-02
1.888107611548556633e+03 8.164855854736870200e-02 -1.207972681708073814e-01 -1.957435481171933972e-02
1.889107642067997404e+03 8.179529243691852081e-02 -1.189961760288007209e-01 -1.860044179594110003e-02
1.890107672587438174e+03 8.135294803075060477e-02 -1.174945215842165686e-01 -1.807078677673298189e-02
1.891107703106878944e+03 8.126252644663900515e-02 -1.151929096341389042e-01 -1.696519159374994951e-02
1.892107733626319714e+03 8.173906739228387064e-02 -1.134804619969161099e-01 -1.587069730231611964e-02
1.893107764145760939e+03 8.170484176587240743e-02 -1.117680143596924414e-01 -1.503158629691001696e-02
1.894107794665201709e+03 8.182944049817120202e-02 -1.091429625662940356e-01 -1.365676103406141678e-02
1.895107825184642479e+03 8.177335119256462503e-02 -1.064750565852467939e-01 -1.235085269634108446e-02
1.896107855704083704e+03 8.227168794789019302e-02 -1.049518610223914156e-01 -1.134008653725061128e-02
1.897107886223524474e+03 8.177338997514427277e-02 -1.030501613108003034e-01 -1.063838566782801531e-02
1.898107916742965244e+03 8.211280541531086608e-02 -1.013041144701348623e-01 -9.595654527411998092e-03
1.899107947262406014e+03 8.128427377809556431e-02 -9.912464170587495516e-02 -8.920183963889695422e-03
1.900107977781846785e+03 8.078608245744295369e-02 -9.694516894161497866e-02 -8.079543242086012489e-03
1.901108008301288010e+03 8.110377965308784853e-02 -9.479932388690813505e-02 -6.847772116910143259e-03
1.902108038820728780e+03 8.106946676587242773e-02 -9.270825807650276418e-02 -5.819395655315168225e-03
1.903108069340169550e+03 8.129697507288263791e-02 -9.028472548746251103e-02 -4.493875207289936557e-03
1.904108099859610775e+03 8.186368551587248910e-02 -8.860593406590450138e-02 -3.371124275016006144e-03
1.905108130379051545e+03 8.193238885546234862e-02 -8.694817065261034594e-02 -2.507890898573998661e-03
1.906108160898492315e+03 8.249906051587234390e-02 -8.433534798105320196e-02 -9.181437325904290292e-04
1.907108191417933085e+03 8.234021676587238714e-02 -8.234523181357036870e-02 -2.507523848990778070e-06
1.908108221937373855e+03 8.256782202933127257e-02 -8.085584449897599557e-02 8.559887651776384998e-04
1.909108252456815080e+03 8.285113846824683492e-02 -7.904230468827232181e-02 1.904416889987256556e-03
1.910108282976255850e+03 8.371416720993020422e-02 -7.724160212978971318e-02 3.236282540070245517e-03
1.911108313495696621e+03 8.428075160953658884e-02 -7.530604665975240697e-02 4.487352474892090937e-03
1.912108344015137845e+03 8.475729255518146821e-02 -7.331597800245448493e-02 5.720657276363491639e-03
1.913108374534578616e+03 8.504056051587230436e-02 -7.179294397423188756e-02 6.623808270820208399e-03
1.914108405054019386e+03 8.523384319647117624e-02 -6.956665467282213688e-02 7.833594261824519678e-03
1.915108435573460156e+03 8.539269664211605881e-02 -6.608737923963706185e-02 9.652658701239498484e-03
1.916108466092900926e+03 8.571039383776084264e-02 -6.375222509833995688e-02 1.097908436971044288e-02
1.917108496612342151e+03 8.634577853340583142e-02 -6.129517882419067282e-02 1.252529985460757930e-02
1.918108527131782921e+03 8.647015426587244258e-02 -5.927137793493066770e-02 1.359938816547088744e-02
1.919108557651223691e+03 8.627682310704933022e-02 -5.697003204189391573e-02 1.465339553257770724e-02
1.920108588170664916e+03 8.660814268374476821e-02 -5.529139265293070427e-02 1.565837501540703197e-02
1.921108618690105686e+03 8.745772356598534303e-02 -5.347750126685218985e-02 1.699011114956657659e-02
1.922108649209546456e+03 8.816214125314583705e-02 -5.121000163022458584e-02 1.847606981146062560e-02
1.923108679728987227e+03 8.872849295727508467e-02 -4.915237348862989269e-02 1.978805973432259599e-02
1.924108710248427997e+03 8.881827462882496693e-02 -4.700674698077893926e-02 2.090576382402301384e-02
1.925108740767869222e+03 8.872851234856489466e-02 -4.526044358510898646e-02 2.173403438172795410e-02
1.926108771287309992e+03 8.904620954420967849e-02 -4.266803128939875706e-02 2.318908912740546072e-02
1.927108801806750762e+03 8.929477679189019856e-02 -3.984566969410960335e-02 2.472455354889029761e-02
1.928108832326191987e+03 8.908080360512660167e-02 -3.813322205688592786e-02 2.547379077412033690e-02
1.929108862845632757e+03 8.945360115060034534e-02 -3.588597126147316518e-02 2.678381494456359008e-02
1.930108893365073527e+03 8.917049801587234592e-02 -3.377429553244027521e-02 2.769810124171603535e-02
1.931108923884514297e+03 8.881820675931079156e-02 -3.225143254088672778e-02 2.828338710921203189e-02
1.932108954403955067e+03 8.892203742028535751e-02 -3.031547798528825416e-02 2.930327971749855168e-02
1.933108984923396292e+03 8.929471861802086574e-02 -2.813600522102728888e-02 3.057935669849679017e-02
1.934109015442837062e+03 8.904628710936866864e-02 -2.588864990320572171e-02 3.157881860308147520e-02
1.935109045962277833e+03 8.932934176587231656e-02 -2.315437219250737061e-02 3.308748478668246951e-02
1.936109076481719057e+03 8.929468953108619933e-02 -2.100885970910168488e-02 3.414291491099225723e-02
1.937109107001159828e+03 8.936400369630327634e-02 -1.933038185477115034e-02 3.501681092076606300e-02
1.938109137520600598e+03 8.948818551587228720e-02 -1.758396443465601311e-02 3.595211054060813705e-02
1.939109168040041368e+03 8.903177272898978034e-02 -1.545820668653334271e-02 3.678678302122821708e-02
1.940109198559482138e+03 8.841097028323789686e-02 -1.287969587120651668e-02 3.776563720601568835e-02
1.941109229078923363e+03 8.872866747888290273e-02 -1.051054344090454444e-02 3.910906201898917828e-02
1.942109259598364133e+03 8.878338969856180984e-02 -7.951682838451122615e-03 4.041585343005534015e-02
1.943109290117804903e+03 8.818271541157220172e-02 -4.682478443079737297e-03 4.175011848424622918e-02
1.944109320637246128e+03 8.786501821592727912e-02 -2.084507455622555943e-03 4.289025538015236311e-02
1.945109351156686898e+03 8.777564376146240743e-02 -7.029112507149818355e-04 4.353636625537371518e-02
1.946109381676127668e+03 8.812809014834199761e-02 1.753859464355197496e-03 4.494097480634860059e-02
1.947109412195568439e+03 8.820248483147417884e-02 4.278740781879108827e-03 4.624061280667664253e-02
1.948109442715009209e+03 8.668353601829893729e-02 6.803641103477429779e-03 4.674358856088818570e-02
1.949109473234450434e+03 8.573044443136393356e-02 9.192225199797688859e-03 4.746133481558081207e-02
1.950109503753891204e+03 8.500577254205800293e-02 1.150806169952268976e-02 4.825691712079034634e-02
1.951109534273331974e+03 8.468807534641321910e-02 1.477726609489407594e-02 4.973267072065364752e-02
1.952109564792773199e+03 8.398307592055996584e-02 1.754534255181686153e-02 5.076420923618841369e-02
1.953109595312213969e+03 8.348694007662135763e-02 2.079535283209952429e-02 5.214114645436043749e-02
1.954109625831654739e+03 8.357614000947855004e-02 2.484294510858239130e-02 5.420954255903047414e-02
1.955109656351095509e+03 8.306476261179503162e-02 2.840848953725822953e-02 5.573662607452663231e-02
1.956109686870536279e+03 8.255336582282186975e-02 3.093346587515382121e-02 5.674341584898784374e-02
1.957109717389977504e+03 8.128258673588704963e-02 3.380396479076103883e-02 5.754327576332404770e-02
1.958109747909418275e+03 8.052320443792577997e-02 3.754019431316946848e-02 5.903169937554762770e-02
1.959109778428859045e+03 7.995756051587245283e-02 4.093090125786785771e-02 6.044423088687015527e-02
1.960109808948300270e+03 7.976383183560924184e-02 4.449253084723010787e-02 6.212818134141967485e-02
1.961109839467741040e+03 7.969403288814853881e-02 4.828186725539655721e-02 6.398795007177254801e-02
1.962109869987181810e+03 7.854719322966120798e-02 5.186242490280509876e-02 6.520480906623316031e-02
1.963109900506622580e+03 7.785767774867476121e-02 5.570130493278997036e-02 6.677949134073236925e-02
1.964109931026063350e+03 7.711752191450245431e-02 5.971468037341393087e-02 6.841610114395818565e-02
1.965109961545504575e+03 7.588166654041002268e-02 6.410785223983167525e-02 6.999475939012084202e-02
1.966109992064945345e+03 7.496351805760777254e-02 6.789704611744060148e-02 7.143028208752419395e-02
1.967110022584386115e+03 7.436307646609530142e-02 7.135618673385669963e-02 7.285963159997599359e-02
1.968110053103827340e+03 7.371172304333954706e-02 7.505816141225933602e-02 7.438494222779944154e-02
1.969110083623268110e+03 7.206930019267147880e-02 7.893148632699538425e-02 7.550039325983343153e-02
1.970110114142708881e+03 7.092238296902513006e-02 8.353321840731435521e-02 7.722780068816974264e-02
1.971110144662149651e+03 6.965159418644580047e-02 8.739084595664090016e-02 7.852122007154335726e-02
1.972110175181590421e+03 6.880349673787093667e-02 9.135136156447323796e-02 8.007742915117208038e-02
1.973110205701031646e+03 6.822192287128658883e-02 9.558894707422564696e-02 8.190543497275612483e-02
1.974110236220472416e+03 6.679229033870717758e-02 1.003119536549795937e-01 8.355212199684339258e-02
1.975110266739913186e+03 6.555653192106401794e-02 1.039268516647300494e-01 8.474169179289703369e-02
1.976110297259354411e+03 6.425071277354793553e-02 1.079744439412147483e-01 8.611257835738134192e-02
1.977110327778795181e+03 6.352655475342047775e-02 1.118663643426975052e-01 8.769645954805899146e-02
1.978110358298235951e+03 6.273231661213088395e-02 1.158795972527639079e-01 8.930595693244738897e-02
1.979110388817676721e+03 6.209692222084121915e-02 1.203416303825701472e-01 9.121927630170567625e-02
1.980110419337117492e+03 6.116236870690941463e-02 1.245974503016551854e-01 9.287990950428229309e-02
1.981110449856558716e+03 5.902716470542849342e-02 1.280223455761025642e-01 9.352475514076552532e-02
1.982110480375999487e+03 5.678482382807114454e-02 1.321043257251131586e-01 9.444457477659215505e-02
1.983110510895440257e+03 5.554914297558698200e-02 1.357373536217893750e-01 9.564324829868817157e-02
1.984110541414881482e+03 5.433185476143153475e-02 1.392998954067201922e-01 9.681587508407586695e-02
1.985110571934322252e+03 5.281361373033249124e-02 1.436588409352401452e-01 9.823622733278632169e-02
1.986110602453763022e+03 5.157796196478299511e-02 1.478276792060461975e-01 9.970282058541460324e-02
1.987110632973203792e+03 5.048428352714971062e-02 1.516851547227781039e-01 1.010847191249639038e-01
1.988110663492644562e+03 4.817187222427491561e-02 1.553869393604357108e-01 1.017794057923553097e-01
1.989110694012085787e+03 4.651305403812095590e-02 1.588118251328457242e-01 1.026624395854833366e-01
1.990110724531526557e+03 4.432434946821640215e-02 1.623579093893918468e-01 1.033411294288041210e-01
1.991110755050967327e+03 4.234779530383905866e-02 1.653847358205624007e-01 1.038662655622007297e-01
1.992110785570408552e+03 3.987660812047746223e-02 1.696224828649465777e-01 1.047495454927120234e-01
1.993110816089849322e+03 3.800562983315255994e-02 1.729093800535333181e-01 1.054575049433429390e-01
1.994110846609290093e+03 3.638192927273940086e-02 1.760574144708786648e-01 1.062196718718090294e-01
1.995110877128730863e+03 3.451097037670410039e-02 1.790843169183465866e-01 1.067976436475253366e-01
1.996110907648171633e+03 3.304609417500130319e-02 1.827514951366214502e-01 1.078987946558113697e-01
1.997110938167612858e+03 3.101631092025499900e-02 1.858304877518715537e-01 1.084233993360632781e-01
1.998110968687053628e+03 2.900437734772578699e-02 1.880620031737261499e-01 1.085331902607259702e-01
