# time[us], force_in1[N], force_in2[N], force_out1[N], force_out2[N]
-7.944492461698100669e+02 -1.337611781024533597e+00 2.613175776811315743e+00 1.005001532137057652e+01 -5.523294789026143015e-01
-7.934492156503692968e+02 -5.507054011537591443e+00 -3.359807829670170332e+00 1.794626017731663836e+01 2.494552065227150894e+00
-7.924491851309285266e+02 -2.369600459838687723e+00 -2.439820329670067789e+00 5.174198830191122589e+00 -9.582248442922098874e+00
-7.914491546114875291e+02 3.626459610051952609e+00 -3.640470560854861315e+00 -6.351517923458469994e+00 -9.078284122492704666e-01
-7.904491240920465316e+02 7.618757577838669803e+00 -7.678914133460033931e+00 2.300061448450953616e+00 -1.264397158816500832e+00
-7.894490935726057614e+02 7.618757577838669803e+00 1.802128992798220697e+00 -7.299310650675884915e+00 -6.611751562771241097e+00
-7.884490630531649913e+02 9.534186287476488886e+00 8.881197796588187643e+00 -1.007656508057361400e+01 -8.007483381577795711e+00
-7.874490325337239938e+02 1.301096739365398314e+01 1.089109785152406218e+01 -3.099230006105408997e+00 -8.275418102782415630e+00
-7.864490020142829962e+02 1.457210757783867727e+01 -1.256690461057563990e+00 -3.099230006105408997e+00 -1.265721258410486172e+01
-7.854489714948422261e+02 1.116625845107627057e+01 -3.059210070560302697e+00 -1.178685620399317990e+01 -1.677069790959425788e+01
-7.844489409754014559e+02 -8.066564706419203645e-01 7.922912580972846897e+00 -1.488358557896037304e+01 -5.180715907674706244e+00
-7.834489104559604584e+02 5.969230948100688217e+00 -1.871758487828762441e+01 1.326631326893660656e+01 1.443848177132497135e+01
-7.824488799365194609e+02 4.319810424539889837e+00 -3.715437496854438582e+00 -2.098772325062723354e+01 2.160911884786725068e+01
-7.814488494170786907e+02 1.492777548359494766e+01 -8.430324298723242293e+00 8.386867353341487252e-01 1.898005285720669022e+01
-7.804488188976379206e+02 1.430519748925702750e+01 4.115996107335265108e+00 -1.808367013977836946e+00 1.828306954371083037e+01
