# time[us], force_in[kN], force_out[kN], force_avg[kN]
-1.378992095464810973e+03 -1.514508428016247965e-02 -2.392100789835152879e-03 -8.768592534998816482e-03
-1.377992064945370203e+03 -1.436343108592168585e-02 -2.080757039835104318e-03 -8.222094062878394435e-03
-1.376992034425929432e+03 -1.483744146825399964e-02 -2.236428914835073088e-03 -8.536935191544536145e-03
-1.375992003906488435e+03 -1.468367823616882964e-02 -2.236428914835073088e-03 -8.460053575501952014e-03
-1.374991973387047437e+03 -1.547791637745871834e-02 -2.231430843282175384e-03 -8.854673610370447298e-03
-1.373991942867606667e+03 -1.578538466775951041e-02 -1.608724339208022743e-03 -8.697054503483766033e-03
-1.372991912348165897e+03 -1.515769831414609352e-02 -1.307433744536596861e-03 -8.232566029341345515e-03
-1.371991881828724900e+03 -1.514739184364306129e-02 -1.927612706723066558e-03 -8.537502275183064468e-03
-1.370991851309283902e+03 -1.435832148107211471e-02 -1.764339201984886684e-03 -8.061330341528500157e-03
-1.369991820789843132e+03 -1.420466490108072445e-02 -1.302397664835258520e-03 -7.753531282957991377e-03
-1.368991790270402362e+03 -1.452236209672550307e-02 -1.304953712834672772e-03 -7.913657904780088681e-03
-1.367991759750961364e+03 -1.516036461648686239e-02 -1.774544389908410541e-03 -8.467454503197635596e-03
-1.366991729231520367e+03 -1.563428773801532959e-02 -2.075606935687443564e-03 -8.854947336851387227e-03
-1.365991698712079597e+03 -1.562638578744153170e-02 -2.091095256279086774e-03 -8.858740521860308803e-03
-1.364991668192638826e+03 -1.483214764615189626e-02 -2.695662371390884771e-03 -8.763905008771390517e-03
-1.363991637673197829e+03 -1.468656753834181490e-02 -1.603327182093943317e-03 -8.144947360217879434e-03
-1.362991607153756831e+03 -1.547015016591311160e-02 -6.770971046126405841e-04 -8.073623635262875547e-03
-1.361991576634316061e+03 -1.467056972429688251e-02 -5.240382898351924126e-04 -7.597304007066037895e-03
-1.360991546114875291e+03 -1.436359591188453994e-02 -6.849742934287526277e-04 -7.524285102656646552e-03
-1.359991515595434294e+03 -1.451975396825395427e-02 -9.936954811691049456e-04 -7.756724724711529934e-03
-1.358991485075993296e+03 -1.452245905317433271e-02 -1.305048733206470857e-03 -7.913753893190402650e-03
-1.357991454556552526e+03 -1.499899999881919126e-02 -1.291755383201750613e-03 -8.145377691010471585e-03
-1.356991424037111756e+03 -1.467042428962385750e-02 -5.320485071716534418e-04 -7.601236398397755688e-03
-1.355991393517670758e+03 -1.436364439010895562e-02 -1.624459712765976421e-03 -7.994052051437466888e-03
-1.354991362998229761e+03 -1.467859771825392144e-02 -2.547772664835232671e-03 -8.613185191544577707e-03
-1.353991332478788991e+03 -1.435264952881981811e-02 -2.547772664835232671e-03 -8.450211096827526039e-03
-1.352991301959348220e+03 -1.372829847704344630e-02 -2.545064584241054067e-03 -8.136681530642250401e-03
-1.351991271439907223e+03 -1.372276226381941022e-02 -2.075321874572334455e-03 -7.899042069195873206e-03
-1.350991240920466225e+03 -1.356112616809514171e-02 -1.772140374503759341e-03 -7.666633271299450741e-03
-1.349991210401025455e+03 -1.325738100542665256e-02 -1.608268241423736625e-03 -7.432824623425194482e-03
-1.348991179881584685e+03 -1.404602475962299889e-02 -1.143979701092309688e-03 -7.595002230357653962e-03
-1.347991149362143688e+03 -1.420206646825401299e-02 -1.154992562175408523e-03 -7.678529515214711082e-03
-1.346991118842702690e+03 -1.420206646825401299e-02 -1.925085164835135332e-03 -8.063575816544574920e-03
-1.345991088323261920e+03 -1.436374134655771066e-02 -2.083531634689524906e-03 -8.223636490623617568e-03
-1.344991057803821150e+03 -1.420206646825390197e-02 -2.394884886726713659e-03 -8.298475677490308247e-03
-1.343991027284380152e+03 -1.435805969866050212e-02 -2.547772664835232671e-03 -8.452916181747868046e-03
-1.342990996764939155e+03 -1.404608293349232477e-02 -2.389297688869176407e-03 -8.217690311180751023e-03
-1.341990966245498385e+03 -1.436091021825398363e-02 -2.075131833828880532e-03 -8.218021026041431865e-03
-1.340990935726057614e+03 -1.436091021825398363e-02 -1.930729374915632996e-03 -8.145819796584808856e-03
-1.339990905206616617e+03 -1.419917716608091844e-02 -2.547772664835122082e-03 -8.373474915458020695e-03
-1.338990874687175619e+03 -1.436380921607187736e-02 -1.760889962491170389e-03 -8.062349589281524523e-03
-1.337990844167734849e+03 -1.467568902479118344e-02 -1.146725789835179379e-03 -7.911207407313181408e-03
-1.336990813648294079e+03 -1.403738594003878064e-02 -1.460929653024167644e-03 -7.749157796531474032e-03
-1.335990783128853082e+03 -1.388437896825396416e-02 -1.766543674609018363e-03 -7.825461321431491368e-03
-1.334990752609412084e+03 -1.421087980944609787e-02 -1.305276782098614566e-03 -7.758078295772356109e-03
-1.333990722089971314e+03 -1.436385769429622192e-02 -1.610852795534703941e-03 -7.987355244915462713e-03
-1.332990691570530544e+03 -1.499924238994104764e-02 -1.146725789835179162e-03 -8.072984089888112641e-03
-1.331990661051089546e+03 -1.547578333558597731e-02 -1.308212911584935578e-03 -8.391998123585455577e-03
-1.330990630531648549e+03 -1.530504302932331369e-02 -1.928002290247181815e-03 -8.616522659785246993e-03
-1.329990600012207778e+03 -1.452274022687569457e-02 -1.913378655038397306e-03 -8.218059440957046699e-03
-1.328990569492767008e+03 -1.483444551398730923e-02 -8.383181693214535653e-04 -7.836381841654381508e-03
-1.327990538973326011e+03 -1.468160336816541449e-02 -1.463960802882286090e-03 -8.072782085523850723e-03
-1.326990508453885013e+03 -1.484045681381029706e-02 -2.086667306956580762e-03 -8.463562060383438695e-03
-1.325990477934444243e+03 -1.515512896825405194e-02 -2.541843393639480614e-03 -8.848486180946767143e-03
-1.324990447415003473e+03 -1.499628521825397028e-02 -1.763465014565141929e-03 -8.379875116409555777e-03
-1.323990416895562475e+03 -1.499324078576297348e-02 -1.616725054507416439e-03 -8.304982920135194416e-03
-1.322990386376121478e+03 -1.451364571198214028e-02 -1.607755131416338523e-03 -8.060700421699238533e-03
-1.321990355856680708e+03 -1.421125793959626162e-02 -8.323793960885648947e-04 -7.521818667842412875e-03
-1.320990325337239938e+03 -1.499628521825397201e-02 -1.000090352186319524e-03 -7.998187785220146201e-03
-1.319990294817798940e+03 -1.515204575318355312e-02 -1.778478233297899665e-03 -8.465261993240725744e-03
-1.318990264298357943e+03 -1.451356814682313277e-02 -2.547772664835231803e-03 -8.530670405829181638e-03
-1.317990233778917172e+03 -1.404322271825393653e-02 -2.389060137939894024e-03 -8.216141428096915278e-03
-1.316990203259476402e+03 -1.453220317627431681e-02 -2.233378760902679245e-03 -8.382790968588498676e-03
-1.315990172740035405e+03 -1.530772872295401571e-02 -1.922025508865532559e-03 -8.614877115909774785e-03
-1.314990142220594407e+03 -1.500254860484380275e-02 -1.455000381828417105e-03 -8.228774493336109275e-03
-1.313990111701153637e+03 -1.563166021825395866e-02 -1.302397664835257219e-03 -8.467028941544607612e-03
-1.312990081181712867e+03 -1.547281646825398801e-02 -1.143637627754091413e-03 -8.308227048004039605e-03
-1.311990050662271869e+03 -1.563482099848345977e-02 -1.152921118071763848e-03 -8.393871058277612568e-03
-1.310990020142830872e+03 -1.578416301650509279e-02 -1.610634248679695003e-03 -8.697398632592393680e-03
-1.309989989623390102e+03 -1.531397271825402084e-02 -1.461186208027863333e-03 -8.387579463140941438e-03
-1.308989959103949332e+03 -1.514874923392585740e-02 -1.610615244605420691e-03 -8.379682239265639696e-03
-1.307989928584508334e+03 -1.451975396825395427e-02 -1.140454445301209698e-03 -7.830104206777582093e-03
-1.306989898065067337e+03 -1.467859771825392144e-02 -6.828553391393506157e-04 -7.680726528696635649e-03
-1.305989867545626566e+03 -1.468181667235268079e-02 -1.149880466176507595e-03 -7.915848569264593432e-03
-1.304989837026185796e+03 -1.484067011799749050e-02 -1.461233718213691361e-03 -8.150951918105591582e-03
-1.303989806506744799e+03 -1.515512896825405194e-02 -1.451722179003876951e-03 -8.303425573628965203e-03
-1.302989775987303801e+03 -1.515188092722062792e-02 -8.321988573822472609e-04 -7.992039892301436993e-03
-1.301989745467863031e+03 -1.484069920493215518e-02 -6.797101648351598809e-04 -7.760204684883657313e-03
-1.300989714948422261e+03 -1.531397271825402084e-02 -5.240382898351907863e-04 -7.919005504044606195e-03
-1.299989684428981263e+03 -1.499300809028595617e-02 -8.385937283994928477e-04 -7.915800909342724997e-03
-1.298989653909540266e+03 -1.468188454186685268e-02 -1.153168171038324334e-03 -7.917526356452589051e-03
-1.297989623390099496e+03 -1.532056575676955280e-02 -1.772643982473873919e-03 -8.546604869621714229e-03
-1.296989592870658726e+03 -1.578389153844871745e-02 -1.604020830807652547e-03 -8.693956184628185216e-03
-1.295989562351217728e+03 -1.499628521825397028e-02 -6.732107714090500685e-04 -7.834747994831510118e-03
-1.294989531831776731e+03 -1.483411586206157158e-02 -3.716256135854846066e-04 -7.602870737823528256e-03
-1.293989501312335960e+03 -1.467192711457938371e-02 -5.240382898351907863e-04 -7.597982702207287629e-03
-1.292989470792895190e+03 -1.420875646321823234e-02 -6.829883676596972160e-04 -7.445872415438964560e-03
-1.291989440273454193e+03 -1.467524302512689983e-02 -1.146725789835177428e-03 -7.910984407481037872e-03
-1.290989409754013195e+03 -1.468196210702585325e-02 -8.320848329361751894e-04 -7.757023469981014219e-03
-1.289989379234572425e+03 -1.499628521825396854e-02 -5.240382898351907863e-04 -7.760161754044580043e-03
-1.288989348715131655e+03 -1.515851274831555261e-02 -9.943701258084366480e-04 -8.076441437061994411e-03
-1.287989318195690657e+03 -1.514494854113447933e-02 -8.353820398351287585e-04 -7.990165290484803340e-03
-1.286989287676249660e+03 -1.436091021825398537e-02 -1.156731434978112809e-03 -7.758820826616049521e-03
-1.285989257156808890e+03 -1.403639698426138206e-02 -1.928429881919915302e-03 -7.982413433090649116e-03
-1.284989226637368120e+03 -1.389464665617731395e-02 -2.233074695713152709e-03 -8.063860675945232898e-03
-1.283989196117927122e+03 -1.500658199311205587e-02 -1.921721443676006240e-03 -8.464151718394031382e-03
-1.282989165598486125e+03 -1.530708881039214223e-02 -1.458069539835225555e-03 -8.382579175113683348e-03
-1.281989135079045354e+03 -1.483744146825389035e-02 -1.617124140068667117e-03 -8.227282804161278190e-03
-1.280989104559604584e+03 -1.483398012303327289e-02 -2.077364812564492635e-03 -8.455672467798882111e-03
-1.279989074040163587e+03 -1.436091021825398883e-02 -1.617143144143012553e-03 -7.989026681198500152e-03
-1.278989043520722589e+03 -1.436787169127487496e-02 -1.925085164835133164e-03 -8.146478428055003301e-03
-1.277989013001281819e+03 -1.515512896825405541e-02 -1.759151089688672752e-03 -8.457140028971363646e-03
-1.276988982481841049e+03 -1.515862909605417662e-02 -9.944841502544001909e-04 -8.076556623154288947e-03
-1.275988951962400051e+03 -1.531748254169905746e-02 -1.620620889748211656e-03 -8.469051715723634882e-03
-1.274988921442959054e+03 -1.530341416098407632e-02 -2.080757039835102584e-03 -8.692085600409588803e-03
-1.273988890923518284e+03 -1.468212693298871427e-02 -1.762495806773456842e-03 -8.222311369881085338e-03
-1.272988860404077514e+03 -1.531751162863364928e-02 -9.875856712672150158e-04 -8.152548649950432796e-03
-1.271988829884636516e+03 -1.514803175620487059e-02 -9.980094060454984452e-04 -8.073020581125184628e-03
-1.270988799365195518e+03 -1.483744146825389555e-02 -1.610254167192788242e-03 -8.223847817723341572e-03
-1.269988768845754748e+03 -1.499985321556826685e-02 -1.139732290476086181e-03 -8.069792753022176843e-03
-1.268988738326313978e+03 -1.483028608233575261e-02 -6.797101648351598809e-04 -7.754998123585456031e-03
-1.267988707806872981e+03 -1.452334135685800012e-02 -6.832259185890495303e-04 -7.603283637723524772e-03
-1.266988677287431983e+03 -1.500347938675188238e-02 -9.875286590440000324e-04 -7.995504022897940988e-03
-1.265988646767991213e+03 -1.546920968836020677e-02 -6.867796804916326530e-04 -8.077994684425920252e-03
-1.264988616248550443e+03 -1.531397271825402778e-02 -1.465158059565970904e-03 -8.389565388909999560e-03
-1.263988585729109445e+03 -1.498540670470334922e-02 -1.925085164835133597e-03 -8.455245934769241301e-03
-1.262988555209668448e+03 -1.419115886776865960e-02 -1.762286761955587444e-03 -7.976722814862124283e-03
-1.261988524690227678e+03 -1.324900396825398792e-02 -9.803356169044287298e-04 -7.114669792579208542e-03
-1.260988494170786907e+03 -1.341150297637209131e-02 -3.755309508633478078e-04 -6.893516963617719179e-03
-1.259988463651345910e+03 -1.405421757954308619e-02 -1.465253079937660352e-03 -7.759735329740373271e-03
-1.258988433131904912e+03 -1.468594701706984855e-02 -1.613741414835194975e-03 -8.149844215952521329e-03
-1.257988402612464142e+03 -1.499628521825398068e-02 -1.450847991583990599e-03 -8.223566604918986292e-03
-1.256988372093023372e+03 -1.531766675895166775e-02 -9.946741909978541133e-04 -8.156170474974761692e-03
-1.255988341573582375e+03 -1.530656524556893265e-02 -1.461699318035188143e-03 -8.384132281802059855e-03
-1.254988311054141377e+03 -1.483744146825390076e-02 -1.295119104360804027e-03 -8.066280286307353151e-03
-1.253988280534700607e+03 -1.484116459588620367e-02 -1.150374572109487403e-03 -7.995769583997846403e-03
-1.252988250015259837e+03 -1.515512896825406408e-02 -1.306055949146701749e-03 -8.230592458700383349e-03
-1.251988219495818839e+03 -1.515138644933201016e-02 -1.447066180789266261e-03 -8.299226315060638862e-03
-1.250988188976377842e+03 -1.467484550368697120e-02 -6.760328764492996596e-04 -7.675439190068135756e-03
-1.249988158456937072e+03 -1.436091021825399751e-02 -6.870837456811558280e-04 -7.523996981967576506e-03
-1.248988127937496301e+03 -1.452352557411061215e-02 -9.984464997553712563e-04 -7.760986036932991487e-03
-1.247988097418055304e+03 -1.500384782125709776e-02 -1.617447209332538872e-03 -8.310647515294818100e-03
-1.246988066898614306e+03 -1.530639072396109898e-02 -1.925085164835134031e-03 -8.615737944398117049e-03
-1.245988036379173536e+03 -1.483744146825390423e-02 -2.080757039835103017e-03 -8.459099254044503621e-03
-1.244988005859732766e+03 -1.516274974512625030e-02 -1.606272813617544383e-03 -8.384511279371897885e-03
-1.243987975340291769e+03 -1.578668388417288002e-02 -1.306141467481291771e-03 -8.546412675827085026e-03
-1.242987944820850771e+03 -1.515512896825406582e-02 -1.769413289835165262e-03 -8.462271129044615647e-03
-1.241987914301410001e+03 -1.531781219362484542e-02 -1.450543926394465798e-03 -8.384178060009656042e-03
-1.240987883781969231e+03 -1.546896729723835559e-02 -9.910539148350987204e-04 -8.230010606036727155e-03
-1.239987853262528233e+03 -1.515512896825406582e-02 -1.150507600629905886e-03 -8.152818284441986502e-03
-1.238987822743087236e+03 -1.514739184364311680e-02 -1.142934477003243075e-03 -8.145163160323180482e-03
-1.237987792223646466e+03 -1.451587571030365544e-02 -1.150526604704251105e-03 -7.833201157503954029e-03
-1.236987761704205695e+03 -1.419429056106372156e-02 -1.135294839116554036e-03 -7.664792700090137904e-03
-1.235987731184764698e+03 -1.372553521825389811e-02 -5.316779277220223983e-04 -7.128606572987960036e-03
-1.234987700665323700e+03 -1.356278412336895355e-02 -8.277233978738829726e-04 -7.195253760621418693e-03
-1.233987670145882930e+03 -1.358235963037319680e-02 -5.317159358707131611e-04 -7.057037783121954816e-03
-1.232987639626442160e+03 -1.468252445442859259e-02 -1.477311165109612212e-03 -8.079917809769103162e-03
-1.231987609107001163e+03 -1.500809451371269004e-02 -2.388242962743043329e-03 -8.698168738227866903e-03
-1.230987578587560165e+03 -1.546887034078952596e-02 -2.236428914835072220e-03 -8.852649627812299304e-03
-1.229987548068119395e+03 -1.514721732203531436e-02 -2.073003377502200418e-03 -8.610110349768758040e-03
-1.228987517548678625e+03 -1.467859771825393532e-02 -1.613741414835195842e-03 -8.146169566544566448e-03
-1.227987487029237627e+03 -1.499628521825398415e-02 -1.454173704594430338e-03 -8.225229461424206703e-03
-1.226987456509796630e+03 -1.452373887829795304e-02 -1.298492327557250253e-03 -7.911115602927601756e-03
-1.225987425990355860e+03 -1.499229061256516192e-02 -1.150640629150322851e-03 -8.071465620857741843e-03
-1.224987395470915089e+03 -1.483744146825390423e-02 -1.306322006187536980e-03 -8.071881737220721470e-03
-1.223987364951474092e+03 -1.484546946221105418e-02 -1.777280976614140041e-03 -8.311375219412596785e-03
-1.222987334432033094e+03 -1.546879277563052019e-02 -2.076813694408407782e-03 -8.772803235019464851e-03
-1.221987303912592324e+03 -1.498821844171733218e-02 -1.609788567371362800e-03 -8.299003504544348250e-03
-1.220987273393151554e+03 -1.467859771825393705e-02 -1.777337988837105007e-03 -8.227967853545521681e-03
-1.219987242873710557e+03 -1.468265049781201405e-02 -2.080757039835103017e-03 -8.381703768823557665e-03
-1.218987212354269559e+03 -1.516731639386292504e-02 -2.076775686259716910e-03 -8.622046040061320110e-03
-1.217987181834828789e+03 -1.611226363910182174e-02 -1.921094309222610551e-03 -9.016678974162216365e-03
-1.216987151315388019e+03 -1.610819146825387405e-02 -1.286396234236501053e-03 -8.697293851245187224e-03
-1.215987120795947021e+03 -1.610819146825387405e-02 -6.877298842088978197e-04 -8.397960676231386312e-03
-1.214987090276506024e+03 -1.609588769490640295e-02 -1.150745151559257875e-03 -8.623316423232829653e-03
-1.213987059757065254e+03 -1.515512896825406582e-02 -1.298368801074040700e-03 -8.226748884664052824e-03
-1.212987029237624483e+03 -1.515924961732623664e-02 -9.870155490367467799e-04 -8.073132583181491170e-03
-1.211986998718183486e+03 -1.579463431297102247e-02 -6.756622969996008534e-04 -8.235148304985312473e-03
-1.210986968198742488e+03 -1.579050396825394317e-02 -5.240382898351913284e-04 -8.157271129044567359e-03
-1.209986937679301718e+03 -1.595764719026758136e-02 -5.281051617450961168e-04 -8.242876176006339387e-03
-1.208986907159860948e+03 -1.642587896825404084e-02 -6.797101648351603145e-04 -8.552794566544600144e-03
-1.207986876640419950e+03 -1.626703521825395918e-02 -6.837960408194105385e-04 -8.475415629536684967e-03
-1.206986846120978953e+03 -1.626703521825395918e-02 -9.910539148350982867e-04 -8.629044566544528949e-03
-1.205986815601538183e+03 -1.626703521825395918e-02 -9.910539148350982867e-04 -8.629044566544528949e-03
